Chromosome	Start	Ratio	MedianRatio	CopyNumber	BAF	estimatedBAF	Genotype	UncertaintyOfGT
1	28950001	-1	-1	2	-1	2	-	-1
1	29000001	-1	-1	2	-1	2	-	-1
1	29050001	-1	-1	2	-1	2	-	-1
1	29100001	-1	-1	2	-1	2	-	-1
1	29150001	-1	-1	2	-1	2	-	-1
1	29200001	-1	-1	2	-1	2	-	-1
1	29250001	-1	-1	2	-1	2	-	-1
1	29300001	-1	-1	2	-1	2	-	-1
1	29350001	-1	-1	2	-1	2	-	-1
1	29400001	-1	-1	2	-1	2	-	-1
1	29450001	-1	-1	2	-1	2	-	-1
1	29500001	-1	-1	2	-1	2	-	-1
1	29550001	-1	-1	2	-1	2	-	-1
1	29600001	-1	-1	2	-1	2	-	-1
1	29650001	-1	-1	2	-1	2	-	-1
1	29700001	-1	-1	2	-1	2	-	-1
1	29750001	-1	-1	2	-1	2	-	-1
1	29800001	-1	-1	2	-1	2	-	-1
1	29850001	-1	-1	2	-1	2	-	-1
1	29900001	-1	-1	2	-1	2	-	-1
1	29950001	-1	-1	2	-1	2	-	-1
1	30000001	-1	-1	2	-1	2	-	-1
1	30050001	-1	-1	2	-1	2	-	-1
1	30100001	-1	-1	2	-1	2	-	-1
1	30150001	-1	-1	2	-1	2	-	-1
1	30200001	-1	-1	2	-1	2	-	-1
1	30250001	-1	-1	2	-1	2	-	-1
1	30300001	-1	-1	2	-1	2	-	-1
1	30350001	-1	-1	2	-1	2	-	-1
1	30400001	-1	-1	2	-1	2	-	-1
1	30450001	-1	-1	2	-1	2	-	-1
1	30500001	-1	-1	2	-1	2	-	-1
1	30550001	-1	-1	2	-1	2	-	-1
1	30600001	-1	-1	2	-1	2	-	-1
1	30650001	-1	-1	2	-1	2	-	-1
1	30700001	-1	-1	2	-1	2	-	-1
1	30750001	-1	-1	2	-1	2	-	-1
1	30800001	-1	-1	2	-1	2	-	-1
1	30850001	-1	-1	2	-1	2	-	-1
1	30900001	-1	-1	2	-1	2	-	-1
1	30950001	-1	-1	2	-1	2	-	-1
1	31000001	-1	-1	2	-1	2	-	-1
1	31050001	-1	-1	2	-1	2	-	-1
1	31100001	-1	-1	2	-1	2	-	-1
1	31150001	-1	-1	2	-1	2	-	-1
1	31200001	-1	-1	2	-1	2	-	-1
1	31250001	-1	-1	2	-1	2	-	-1
1	31300001	-1	-1	2	-1	2	-	-1
1	31350001	-1	-1	2	-1	2	-	-1
1	31400001	-1	-1	2	-1	2	-	-1
1	31450001	-1	-1	2	-1	2	-	-1
1	31500001	-1	-1	2	-1	2	-	-1
1	31550001	-1	-1	2	-1	2	-	-1
1	31600001	-1	-1	2	-1	2	-	-1
1	31650001	-1	-1	2	-1	2	-	-1
1	31700001	-1	-1	2	-1	2	-	-1
1	31750001	-1	-1	2	-1	2	-	-1
1	31800001	-1	-1	2	-1	2	-	-1
1	31850001	-1	-1	2	-1	2	-	-1
1	31900001	-1	-1	2	-1	2	-	-1
1	31950001	-1	-1	2	-1	2	-	-1
1	32000001	-1	-1	2	-1	2	-	-1
1	32050001	-1	-1	2	-1	2	-	-1
1	32100001	-1	-1	2	-1	2	-	-1
1	32150001	-1	-1	2	-1	2	-	-1
1	32200001	-1	-1	2	-1	2	-	-1
1	32250001	-1	-1	2	-1	2	-	-1
1	32300001	-1	-1	2	-1	2	-	-1
1	32350001	-1	-1	2	-1	2	-	-1
1	32400001	-1	-1	2	-1	2	-	-1
1	32450001	-1	-1	2	-1	2	-	-1
1	32500001	-1	-1	2	-1	2	-	-1
1	32550001	-1	-1	2	-1	2	-	-1
1	32600001	-1	-1	2	-1	2	-	-1
1	32650001	-1	-1	2	-1	2	-	-1
1	32700001	-1	-1	2	-1	2	-	-1
1	32750001	-1	-1	2	-1	2	-	-1
1	32800001	-1	-1	2	-1	2	-	-1
1	32850001	-1	-1	2	-1	2	-	-1
1	32900001	-1	-1	2	-1	2	-	-1
1	32950001	-1	-1	2	-1	2	-	-1
1	33000001	-1	-1	2	-1	2	-	-1
1	33050001	-1	-1	2	-1	2	-	-1
1	33100001	-1	-1	2	-1	2	-	-1
1	33150001	-1	-1	2	-1	2	-	-1
1	33200001	-1	-1	2	-1	2	-	-1
1	33250001	-1	-1	2	-1	2	-	-1
1	33300001	-1	-1	2	-1	2	-	-1
1	33350001	-1	-1	2	-1	2	-	-1
1	33400001	-1	-1	2	-1	2	-	-1
1	33450001	-1	-1	2	-1	2	-	-1
1	33500001	-1	-1	2	-1	2	-	-1
1	33550001	-1	-1	2	-1	2	-	-1
1	33600001	-1	-1	2	-1	2	-	-1
1	33650001	-1	-1	2	-1	2	-	-1
1	33700001	-1	-1	2	-1	2	-	-1
1	33750001	-1	-1	2	-1	2	-	-1
1	33800001	-1	-1	2	-1	2	-	-1
1	33850001	-1	-1	2	-1	2	-	-1
1	33900001	-1	-1	2	-1	2	-	-1
1	33950001	-1	-1	2	-1	2	-	-1
1	34000001	-1	-1	2	-1	2	-	-1
1	34050001	-1	-1	2	-1	2	-	-1
1	34100001	-1	-1	2	-1	2	-	-1
1	34150001	-1	-1	2	-1	2	-	-1
1	34200001	-1	-1	2	-1	2	-	-1
1	34250001	-1	-1	2	-1	2	-	-1
1	34300001	-1	-1	2	-1	2	-	-1
1	34350001	-1	-1	2	-1	2	-	-1
1	34400001	-1	-1	2	-1	2	-	-1
1	34450001	-1	-1	2	-1	2	-	-1
1	34500001	-1	-1	2	-1	2	-	-1
1	34550001	-1	-1	2	-1	2	-	-1
1	34600001	-1	-1	2	-1	2	-	-1
1	34650001	-1	-1	2	-1	2	-	-1
1	34700001	-1	-1	2	-1	2	-	-1
1	34750001	-1	-1	2	-1	2	-	-1
1	34800001	-1	-1	2	-1	2	-	-1
1	34850001	-1	-1	2	-1	2	-	-1
1	34900001	-1	-1	2	-1	2	-	-1
1	34950001	-1	-1	2	-1	2	-	-1
1	35000001	-1	-1	2	-1	2	-	-1
1	35050001	-1	-1	2	-1	2	-	-1
1	35100001	-1	-1	2	-1	2	-	-1
1	35150001	-1	-1	2	-1	2	-	-1
1	35200001	-1	-1	2	-1	2	-	-1
1	35250001	-1	-1	2	-1	2	-	-1
1	35300001	-1	-1	2	-1	2	-	-1
1	35350001	-1	-1	2	-1	2	-	-1
1	35400001	-1	-1	2	-1	2	-	-1
1	35450001	-1	-1	2	-1	2	-	-1
1	35500001	-1	-1	2	-1	2	-	-1
1	35550001	-1	-1	2	-1	2	-	-1
1	35600001	-1	-1	2	-1	2	-	-1
1	35650001	-1	-1	2	-1	2	-	-1
1	35700001	-1	-1	2	-1	2	-	-1
1	35750001	-1	-1	2	-1	2	-	-1
1	35800001	-1	-1	2	-1	2	-	-1
1	35850001	-1	-1	2	-1	2	-	-1
1	35900001	-1	-1	2	-1	2	-	-1
1	35950001	-1	-1	2	-1	2	-	-1
1	36000001	-1	-1	2	-1	2	-	-1
1	36050001	-1	-1	2	-1	2	-	-1
1	36100001	-1	-1	2	-1	2	-	-1
1	36150001	-1	-1	2	-1	2	-	-1
1	36200001	-1	-1	2	-1	2	-	-1
1	36250001	-1	-1	2	-1	2	-	-1
1	36300001	-1	-1	2	-1	2	-	-1
1	36350001	-1	-1	2	-1	2	-	-1
1	36400001	-1	-1	2	-1	2	-	-1
1	36450001	-1	-1	2	-1	2	-	-1
1	36500001	-1	-1	2	-1	2	-	-1
1	36550001	-1	-1	2	-1	2	-	-1
1	36600001	-1	-1	2	-1	2	-	-1
1	36650001	-1	-1	2	-1	2	-	-1
1	36700001	-1	-1	2	-1	2	-	-1
1	36750001	-1	-1	2	-1	2	-	-1
1	36800001	-1	-1	2	-1	2	-	-1
1	36850001	-1	-1	2	-1	2	-	-1
1	36900001	-1	-1	2	-1	2	-	-1
1	36950001	-1	-1	2	-1	2	-	-1
1	37000001	-1	-1	2	-1	2	-	-1
1	37050001	-1	-1	2	-1	2	-	-1
1	37100001	-1	-1	2	-1	2	-	-1
1	37150001	-1	-1	2	-1	2	-	-1
1	37200001	-1	-1	2	-1	2	-	-1
1	37250001	-1	-1	2	-1	2	-	-1
1	37300001	-1	-1	2	-1	2	-	-1
1	37350001	-1	-1	2	-1	2	-	-1
1	37400001	-1	-1	2	-1	2	-	-1
1	37450001	-1	-1	2	-1	2	-	-1
1	37500001	-1	-1	2	-1	2	-	-1
1	37550001	-1	-1	2	-1	2	-	-1
1	37600001	-1	-1	2	-1	2	-	-1
1	37650001	-1	-1	2	-1	2	-	-1
1	37700001	-1	-1	2	-1	2	-	-1
1	37750001	-1	-1	2	-1	2	-	-1
1	37800001	-1	-1	2	-1	2	-	-1
1	37850001	-1	-1	2	-1	2	-	-1
1	37900001	-1	-1	2	-1	2	-	-1
1	37950001	-1	-1	2	-1	2	-	-1
1	38000001	-1	-1	2	-1	2	-	-1
1	38050001	-1	-1	2	-1	2	-	-1
1	38100001	-1	-1	2	-1	2	-	-1
1	38150001	-1	-1	2	-1	2	-	-1
1	38200001	-1	-1	2	-1	2	-	-1
1	38250001	-1	-1	2	-1	2	-	-1
1	38300001	-1	-1	2	-1	2	-	-1
1	38350001	-1	-1	2	-1	2	-	-1
1	38400001	-1	-1	2	-1	2	-	-1
1	38450001	-1	-1	2	-1	2	-	-1
1	38500001	-1	-1	2	-1	2	-	-1
1	38550001	-1	-1	2	-1	2	-	-1
1	38600001	-1	-1	2	-1	2	-	-1
1	38650001	-1	-1	2	-1	2	-	-1
1	38700001	-1	-1	2	-1	2	-	-1
1	38750001	-1	-1	2	-1	2	-	-1
1	38800001	-1	-1	2	-1	2	-	-1
1	38850001	-1	-1	2	-1	2	-	-1
1	38900001	-1	-1	2	-1	2	-	-1
1	38950001	-1	-1	2	-1	2	-	-1
1	39000001	-1	-1	2	-1	2	-	-1
1	39050001	-1	-1	2	-1	2	-	-1
1	39100001	-1	-1	2	-1	2	-	-1
1	39150001	-1	-1	2	-1	2	-	-1
1	39200001	-1	-1	2	-1	2	-	-1
1	39250001	-1	-1	2	-1	2	-	-1
1	39300001	-1	-1	2	-1	2	-	-1
1	39350001	-1	-1	2	-1	2	-	-1
1	39400001	-1	-1	2	-1	2	-	-1
1	39450001	-1	-1	2	-1	2	-	-1
1	39500001	-1	-1	2	-1	2	-	-1
1	39550001	-1	-1	2	-1	2	-	-1
1	39600001	-1	-1	2	-1	2	-	-1
1	39650001	-1	-1	2	-1	2	-	-1
1	39700001	-1	-1	2	-1	2	-	-1
1	39750001	-1	-1	2	-1	2	-	-1
1	39800001	-1	-1	2	-1	2	-	-1
1	39850001	-1	-1	2	-1	2	-	-1
1	39900001	-1	-1	2	-1	2	-	-1
1	39950001	-1	-1	2	-1	2	-	-1
1	40000001	-1	-1	2	-1	2	-	-1
1	40050001	-1	-1	2	-1	2	-	-1
1	40100001	-1	-1	2	-1	2	-	-1
1	40150001	-1	-1	2	-1	2	-	-1
1	40200001	-1	-1	2	-1	2	-	-1
1	40250001	-1	-1	2	-1	2	-	-1
1	40300001	-1	-1	2	-1	2	-	-1
1	40350001	-1	-1	2	-1	2	-	-1
1	40400001	-1	-1	2	-1	2	-	-1
1	40450001	-1	-1	2	-1	2	-	-1
1	40500001	-1	-1	2	-1	2	-	-1
1	40550001	-1	-1	2	-1	2	-	-1
1	40600001	-1	-1	2	-1	2	-	-1
1	40650001	-1	-1	2	-1	2	-	-1
1	40700001	-1	-1	2	-1	2	-	-1
1	40750001	-1	-1	2	-1	2	-	-1
1	40800001	-1	-1	2	-1	2	-	-1
1	40850001	-1	-1	2	-1	2	-	-1
1	40900001	-1	-1	2	-1	2	-	-1
1	40950001	-1	-1	2	-1	2	-	-1
1	41000001	-1	-1	2	-1	2	-	-1
1	41050001	-1	-1	2	-1	2	-	-1
1	41100001	-1	-1	2	-1	2	-	-1
1	41150001	-1	-1	2	-1	2	-	-1
1	41200001	-1	-1	2	-1	2	-	-1
1	41250001	-1	-1	2	-1	2	-	-1
1	41300001	-1	-1	2	-1	2	-	-1
1	41350001	-1	-1	2	-1	2	-	-1
1	41400001	-1	-1	2	-1	2	-	-1
1	41450001	-1	-1	2	-1	2	-	-1
1	41500001	-1	-1	2	-1	2	-	-1
1	41550001	-1	-1	2	-1	2	-	-1
1	41600001	-1	-1	2	-1	2	-	-1
1	41650001	-1	-1	2	-1	2	-	-1
1	41700001	-1	-1	2	-1	2	-	-1
1	41750001	-1	-1	2	-1	2	-	-1
1	41800001	-1	-1	2	-1	2	-	-1
1	41850001	-1	-1	2	-1	2	-	-1
1	41900001	-1	-1	2	-1	2	-	-1
1	41950001	-1	-1	2	-1	2	-	-1
1	42000001	-1	-1	2	-1	2	-	-1
1	42050001	-1	-1	2	-1	2	-	-1
1	42100001	-1	-1	2	-1	2	-	-1
1	42150001	-1	-1	2	-1	2	-	-1
1	42200001	-1	-1	2	-1	2	-	-1
1	42250001	-1	-1	2	-1	2	-	-1
1	42300001	-1	-1	2	-1	2	-	-1
1	42350001	-1	-1	2	-1	2	-	-1
1	42400001	-1	-1	2	-1	2	-	-1
1	42450001	-1	-1	2	-1	2	-	-1
1	42500001	-1	-1	2	-1	2	-	-1
1	42550001	-1	-1	2	-1	2	-	-1
1	42600001	-1	-1	2	-1	2	-	-1
1	42650001	-1	-1	2	-1	2	-	-1
1	42700001	-1	-1	2	-1	2	-	-1
1	42750001	-1	-1	2	-1	2	-	-1
1	42800001	-1	-1	2	-1	2	-	-1
1	42850001	-1	-1	2	-1	2	-	-1
1	42900001	-1	-1	2	-1	2	-	-1
1	42950001	-1	-1	2	-1	2	-	-1
1	43000001	-1	-1	2	-1	2	-	-1
1	43050001	-1	-1	2	-1	2	-	-1
1	43100001	-1	-1	2	-1	2	-	-1
1	43150001	-1	-1	2	-1	2	-	-1
1	43200001	-1	-1	2	-1	2	-	-1
1	43250001	-1	-1	2	-1	2	-	-1
1	43300001	-1	-1	2	-1	2	-	-1
1	43350001	-1	-1	2	-1	2	-	-1
1	43400001	-1	-1	2	-1	2	-	-1
1	43450001	-1	-1	2	-1	2	-	-1
1	43500001	-1	-1	2	-1	2	-	-1
1	43550001	-1	-1	2	-1	2	-	-1
1	43600001	-1	-1	2	-1	2	-	-1
1	43650001	-1	-1	2	-1	2	-	-1
1	43700001	-1	-1	2	-1	2	-	-1
1	43750001	-1	-1	2	-1	2	-	-1
1	43800001	-1	-1	2	-1	2	-	-1
1	43850001	-1	-1	2	-1	2	-	-1
1	43900001	-1	-1	2	-1	2	-	-1
1	43950001	-1	-1	2	-1	2	-	-1
1	44000001	-1	-1	2	-1	2	-	-1
1	44050001	-1	-1	2	-1	2	-	-1
1	44100001	-1	-1	2	-1	2	-	-1
1	44150001	-1	-1	2	-1	2	-	-1
1	44200001	-1	-1	2	-1	2	-	-1
1	44250001	-1	-1	2	-1	2	-	-1
1	44300001	-1	-1	2	-1	2	-	-1
1	44350001	-1	-1	2	-1	2	-	-1
1	44400001	-1	-1	2	-1	2	-	-1
1	44450001	-1	-1	2	-1	2	-	-1
1	44500001	-1	-1	2	-1	2	-	-1
1	44550001	-1	-1	2	-1	2	-	-1
1	44600001	-1	-1	2	-1	2	-	-1
1	44650001	-1	-1	2	-1	2	-	-1
1	44700001	-1	-1	2	-1	2	-	-1
1	44750001	-1	-1	2	-1	2	-	-1
1	44800001	-1	-1	2	-1	2	-	-1
1	44850001	-1	-1	2	-1	2	-	-1
1	44900001	-1	-1	2	-1	2	-	-1
1	44950001	-1	-1	2	-1	2	-	-1
1	45000001	-1	-1	2	-1	2	-	-1
1	45050001	-1	-1	2	-1	2	-	-1
1	45100001	-1	-1	2	-1	2	-	-1
1	45150001	-1	-1	2	-1	2	-	-1
1	45200001	-1	-1	2	-1	2	-	-1
1	45250001	-1	-1	2	-1	2	-	-1
1	45300001	-1	-1	2	-1	2	-	-1
1	45350001	-1	-1	2	-1	2	-	-1
1	45400001	-1	-1	2	-1	2	-	-1
1	45450001	-1	-1	2	-1	2	-	-1
1	45500001	-1	-1	2	-1	2	-	-1
1	45550001	-1	-1	2	-1	2	-	-1
1	45600001	-1	-1	2	-1	2	-	-1
1	45650001	-1	-1	2	-1	2	-	-1
1	45700001	-1	-1	2	-1	2	-	-1
1	45750001	-1	-1	2	-1	2	-	-1
1	45800001	-1	-1	2	-1	2	-	-1
1	45850001	-1	-1	2	-1	2	-	-1
1	45900001	-1	-1	2	-1	2	-	-1
1	45950001	-1	-1	2	-1	2	-	-1
1	46000001	-1	-1	2	-1	2	-	-1
1	46050001	-1	-1	2	-1	2	-	-1
1	46100001	-1	-1	2	-1	2	-	-1
1	46150001	-1	-1	2	-1	2	-	-1
1	46200001	-1	-1	2	-1	2	-	-1
1	46250001	-1	-1	2	-1	2	-	-1
1	46300001	-1	-1	2	-1	2	-	-1
1	46350001	-1	-1	2	-1	2	-	-1
1	46400001	-1	-1	2	-1	2	-	-1
1	46450001	-1	-1	2	-1	2	-	-1
1	46500001	-1	-1	2	-1	2	-	-1
1	46550001	-1	-1	2	-1	2	-	-1
1	46600001	-1	-1	2	-1	2	-	-1
1	46650001	-1	-1	2	-1	2	-	-1
1	46700001	-1	-1	2	-1	2	-	-1
1	46750001	-1	-1	2	-1	2	-	-1
1	46800001	-1	-1	2	-1	2	-	-1
1	46850001	-1	-1	2	-1	2	-	-1
1	46900001	-1	-1	2	-1	2	-	-1
1	46950001	-1	-1	2	-1	2	-	-1
1	47000001	-1	-1	2	-1	2	-	-1
1	47050001	-1	-1	2	-1	2	-	-1
1	47100001	-1	-1	2	-1	2	-	-1
1	47150001	-1	-1	2	-1	2	-	-1
1	47200001	-1	-1	2	-1	2	-	-1
1	47250001	-1	-1	2	-1	2	-	-1
1	47300001	-1	-1	2	-1	2	-	-1
1	47350001	-1	-1	2	-1	2	-	-1
1	47400001	-1	-1	2	-1	2	-	-1
1	47450001	-1	-1	2	-1	2	-	-1
1	47500001	-1	-1	2	-1	2	-	-1
1	47550001	-1	-1	2	-1	2	-	-1
1	47600001	-1	-1	2	-1	2	-	-1
1	47650001	-1	-1	2	-1	2	-	-1
1	47700001	-1	-1	2	-1	2	-	-1
1	47750001	-1	-1	2	-1	2	-	-1
1	47800001	-1	-1	2	-1	2	-	-1
1	47850001	-1	-1	2	-1	2	-	-1
1	47900001	-1	-1	2	-1	2	-	-1
1	47950001	-1	-1	2	-1	2	-	-1
1	48000001	-1	-1	2	-1	2	-	-1
1	48050001	-1	-1	2	-1	2	-	-1
1	48100001	-1	-1	2	-1	2	-	-1
1	48150001	-1	-1	2	-1	2	-	-1
1	48200001	-1	-1	2	-1	2	-	-1
1	48250001	-1	-1	2	-1	2	-	-1
1	48300001	-1	-1	2	-1	2	-	-1
1	48350001	-1	-1	2	-1	2	-	-1
1	48400001	-1	-1	2	-1	2	-	-1
1	48450001	-1	-1	2	-1	2	-	-1
1	48500001	-1	-1	2	-1	2	-	-1
1	48550001	-1	-1	2	-1	2	-	-1
1	48600001	-1	-1	2	-1	2	-	-1
1	48650001	-1	-1	2	-1	2	-	-1
1	48700001	-1	-1	2	-1	2	-	-1
1	48750001	-1	-1	2	-1	2	-	-1
1	48800001	-1	-1	2	-1	2	-	-1
1	48850001	-1	-1	2	-1	2	-	-1
1	48900001	-1	-1	2	-1	2	-	-1
1	48950001	-1	-1	2	-1	2	-	-1
1	49000001	-1	-1	2	-1	2	-	-1
1	49050001	-1	-1	2	-1	2	-	-1
1	49100001	-1	-1	2	-1	2	-	-1
1	49150001	-1	-1	2	-1	2	-	-1
1	49200001	-1	-1	2	-1	2	-	-1
1	49250001	-1	-1	2	-1	2	-	-1
1	49300001	-1	-1	2	-1	2	-	-1
1	49350001	-1	-1	2	-1	2	-	-1
1	49400001	-1	-1	2	-1	2	-	-1
1	49450001	-1	-1	2	-1	2	-	-1
1	49500001	-1	-1	2	-1	2	-	-1
1	49550001	-1	-1	2	-1	2	-	-1
1	49600001	-1	-1	2	-1	2	-	-1
1	49650001	-1	-1	2	-1	2	-	-1
1	49700001	-1	-1	2	-1	2	-	-1
1	49750001	-1	-1	2	-1	2	-	-1
1	49800001	-1	-1	2	-1	2	-	-1
1	49850001	-1	-1	2	-1	2	-	-1
1	49900001	-1	-1	2	-1	2	-	-1
1	49950001	-1	-1	2	-1	2	-	-1
1	50000001	-1	-1	2	-1	2	-	-1
1	50050001	-1	-1	2	-1	2	-	-1
1	50100001	-1	-1	2	-1	2	-	-1
1	50150001	-1	-1	2	-1	2	-	-1
1	50200001	-1	-1	2	-1	2	-	-1
1	50250001	-1	-1	2	-1	2	-	-1
1	50300001	-1	-1	2	-1	2	-	-1
1	50350001	-1	-1	2	-1	2	-	-1
1	50400001	-1	-1	2	-1	2	-	-1
1	50450001	-1	-1	2	-1	2	-	-1
1	50500001	-1	-1	2	-1	2	-	-1
1	50550001	-1	-1	2	-1	2	-	-1
1	50600001	-1	-1	2	-1	2	-	-1
1	50650001	-1	-1	2	-1	2	-	-1
1	50700001	-1	-1	2	-1	2	-	-1
1	50750001	-1	-1	2	-1	2	-	-1
1	50800001	-1	-1	2	-1	2	-	-1
1	50850001	-1	-1	2	-1	2	-	-1
1	50900001	-1	-1	2	-1	2	-	-1
1	50950001	-1	-1	2	-1	2	-	-1
1	51000001	-1	-1	2	-1	2	-	-1
1	51050001	-1	-1	2	-1	2	-	-1
1	51100001	-1	-1	2	-1	2	-	-1
1	51150001	-1	-1	2	-1	2	-	-1
1	51200001	-1	-1	2	-1	2	-	-1
1	51250001	-1	-1	2	-1	2	-	-1
1	51300001	-1	-1	2	-1	2	-	-1
1	51350001	-1	-1	2	-1	2	-	-1
1	51400001	-1	-1	2	-1	2	-	-1
1	51450001	-1	-1	2	-1	2	-	-1
1	51500001	-1	-1	2	-1	2	-	-1
1	51550001	-1	-1	2	-1	2	-	-1
1	51600001	-1	-1	2	-1	2	-	-1
1	51650001	-1	-1	2	-1	2	-	-1
1	51700001	-1	-1	2	-1	2	-	-1
1	51750001	-1	-1	2	-1	2	-	-1
1	51800001	-1	-1	2	-1	2	-	-1
1	51850001	-1	-1	2	-1	2	-	-1
1	51900001	-1	-1	2	-1	2	-	-1
1	51950001	-1	-1	2	-1	2	-	-1
1	52000001	-1	-1	2	-1	2	-	-1
1	52050001	-1	-1	2	-1	2	-	-1
1	52100001	-1	-1	2	-1	2	-	-1
1	52150001	-1	-1	2	-1	2	-	-1
1	52200001	-1	-1	2	-1	2	-	-1
1	52250001	-1	-1	2	-1	2	-	-1
1	52300001	-1	-1	2	-1	2	-	-1
1	52350001	-1	-1	2	-1	2	-	-1
1	52400001	-1	-1	2	-1	2	-	-1
1	52450001	-1	-1	2	-1	2	-	-1
1	52500001	-1	-1	2	-1	2	-	-1
1	52550001	-1	-1	2	-1	2	-	-1
1	52600001	-1	-1	2	-1	2	-	-1
1	52650001	-1	-1	2	-1	2	-	-1
1	52700001	-1	-1	2	-1	2	-	-1
1	52750001	-1	-1	2	-1	2	-	-1
1	52800001	-1	-1	2	-1	2	-	-1
1	52850001	-1	-1	2	-1	2	-	-1
1	52900001	-1	-1	2	-1	2	-	-1
1	52950001	-1	-1	2	-1	2	-	-1
1	53000001	-1	-1	2	-1	2	-	-1
1	53050001	-1	-1	2	-1	2	-	-1
1	53100001	-1	-1	2	-1	2	-	-1
1	53150001	-1	-1	2	-1	2	-	-1
1	53200001	-1	-1	2	-1	2	-	-1
1	53250001	-1	-1	2	-1	2	-	-1
1	53300001	-1	-1	2	-1	2	-	-1
1	53350001	-1	-1	2	-1	2	-	-1
1	53400001	-1	-1	2	-1	2	-	-1
1	53450001	-1	-1	2	-1	2	-	-1
1	53500001	-1	-1	2	-1	2	-	-1
1	53550001	-1	-1	2	-1	2	-	-1
1	53600001	-1	-1	2	-1	2	-	-1
1	53650001	-1	-1	2	-1	2	-	-1
1	53700001	-1	-1	2	-1	2	-	-1
1	53750001	-1	-1	2	-1	2	-	-1
1	53800001	-1	-1	2	-1	2	-	-1
1	53850001	-1	-1	2	-1	2	-	-1
1	53900001	-1	-1	2	-1	2	-	-1
1	53950001	-1	-1	2	-1	2	-	-1
1	54000001	-1	-1	2	-1	2	-	-1
1	54050001	-1	-1	2	-1	2	-	-1
1	54100001	-1	-1	2	-1	2	-	-1
1	54150001	-1	-1	2	-1	2	-	-1
1	54200001	-1	-1	2	-1	2	-	-1
1	54250001	-1	-1	2	-1	2	-	-1
1	54300001	-1	-1	2	-1	2	-	-1
1	54350001	-1	-1	2	-1	2	-	-1
1	54400001	-1	-1	2	-1	2	-	-1
1	54450001	-1	-1	2	-1	2	-	-1
1	54500001	-1	-1	2	-1	2	-	-1
1	54550001	-1	-1	2	-1	2	-	-1
1	54600001	-1	-1	2	-1	2	-	-1
1	54650001	-1	-1	2	-1	2	-	-1
1	54700001	-1	-1	2	-1	2	-	-1
1	54750001	-1	-1	2	-1	2	-	-1
1	54800001	-1	-1	2	-1	2	-	-1
1	54850001	-1	-1	2	-1	2	-	-1
1	54900001	-1	-1	2	-1	2	-	-1
1	54950001	-1	-1	2	-1	2	-	-1
1	55000001	-1	-1	2	-1	2	-	-1
1	55050001	-1	-1	2	-1	2	-	-1
1	55100001	-1	-1	2	-1	2	-	-1
1	55150001	-1	-1	2	-1	2	-	-1
1	55200001	-1	-1	2	-1	2	-	-1
1	55250001	-1	-1	2	-1	2	-	-1
1	55300001	-1	-1	2	-1	2	-	-1
1	55350001	-1	-1	2	-1	2	-	-1
1	55400001	-1	-1	2	-1	2	-	-1
1	55450001	-1	-1	2	-1	2	-	-1
1	55500001	-1	-1	2	-1	2	-	-1
1	55550001	-1	-1	2	-1	2	-	-1
1	55600001	-1	-1	2	-1	2	-	-1
1	55650001	-1	-1	2	-1	2	-	-1
1	55700001	-1	-1	2	-1	2	-	-1
1	55750001	-1	-1	2	-1	2	-	-1
1	55800001	-1	-1	2	-1	2	-	-1
1	55850001	-1	-1	2	-1	2	-	-1
1	55900001	-1	-1	2	-1	2	-	-1
1	55950001	-1	-1	2	-1	2	-	-1
1	56000001	-1	-1	2	-1	2	-	-1
1	56050001	-1	-1	2	-1	2	-	-1
1	56100001	-1	-1	2	-1	2	-	-1
1	56150001	-1	-1	2	-1	2	-	-1
1	56200001	-1	-1	2	-1	2	-	-1
1	56250001	-1	-1	2	-1	2	-	-1
1	56300001	-1	-1	2	-1	2	-	-1
1	56350001	-1	-1	2	-1	2	-	-1
1	56400001	-1	-1	2	-1	2	-	-1
1	56450001	-1	-1	2	-1	2	-	-1
1	56500001	-1	-1	2	-1	2	-	-1
1	56550001	-1	-1	2	-1	2	-	-1
1	56600001	-1	-1	2	-1	2	-	-1
1	56650001	-1	-1	2	-1	2	-	-1
1	56700001	-1	-1	2	-1	2	-	-1
1	56750001	-1	-1	2	-1	2	-	-1
1	56800001	-1	-1	2	-1	2	-	-1
1	56850001	-1	-1	2	-1	2	-	-1
1	56900001	-1	-1	2	-1	2	-	-1
1	56950001	-1	-1	2	-1	2	-	-1
1	57000001	-1	-1	2	-1	2	-	-1
1	57050001	-1	-1	2	-1	2	-	-1
1	57100001	-1	-1	2	-1	2	-	-1
1	57150001	-1	-1	2	-1	2	-	-1
1	57200001	-1	-1	2	-1	2	-	-1
1	57250001	-1	-1	2	-1	2	-	-1
1	57300001	-1	-1	2	-1	2	-	-1
1	57350001	-1	-1	2	-1	2	-	-1
1	57400001	-1	-1	2	-1	2	-	-1
1	57450001	-1	-1	2	-1	2	-	-1
1	57500001	-1	-1	2	-1	2	-	-1
1	57550001	-1	-1	2	-1	2	-	-1
1	57600001	-1	-1	2	-1	2	-	-1
1	57650001	-1	-1	2	-1	2	-	-1
1	57700001	-1	-1	2	-1	2	-	-1
1	57750001	-1	-1	2	-1	2	-	-1
1	57800001	-1	-1	2	-1	2	-	-1
1	57850001	-1	-1	2	-1	2	-	-1
1	57900001	-1	-1	2	-1	2	-	-1
1	57950001	-1	-1	2	-1	2	-	-1
